row,col,lon,lat,county,gi_star,estimated_pct
73,15,-7.0714,54.5997,,,
73,16,-6.9555,54.5997,,,
73,17,-6.8397,54.5997,,,
73,18,-6.7238,54.5997,,,
73,19,-6.6079,54.5997,,,
73,20,-6.4921,54.5997,,,
73,21,-6.3762,54.5997,,,
73,22,-6.2603,54.5997,,,
73,23,-6.1445,54.5997,,,
73,24,-6.0286,54.5997,,,
73,25,-5.9128,54.5997,,,
73,26,-5.7969,54.5997,,,
73,27,-5.6810,54.5997,,,
73,28,-5.5652,54.5997,,,
73,29,-5.4493,54.5997,,,
73,30,-5.3334,54.5997,,,
73,31,-5.2176,54.5997,,,
73,32,-5.1017,54.5997,,,
73,33,-4.9859,54.5997,,,
73,34,-4.8700,54.5997,,,
73,35,-4.7541,54.5997,,,
73,36,-4.6383,54.5997,,,
73,37,-4.5224,54.5997,,,
73,38,-4.4066,54.5997,,,
73,39,-4.2907,54.5997,,,
73,40,-4.1748,54.5997,,,
73,41,-4.0590,54.5997,,,
73,42,-3.9431,54.5997,,,
73,43,-3.8272,54.5997,,,
73,44,-3.7114,54.5997,,,
73,45,-3.5955,54.5997,,,
73,46,-3.4797,54.5997,Cumberland,5.16,82.5
73,47,-3.3638,54.5997,Cumberland,4.93,80.3
73,48,-3.2479,54.5997,Cumberland,4.79,78.9
73,49,-3.1321,54.5997,Cumberland,4.98,80.7
73,50,-3.0162,54.5997,Cumberland,4.88,79.8
73,51,-2.9003,54.5997,Cumberland,4.37,74.7
73,52,-2.7845,54.5997,Westmorland,4.33,74.3
73,53,-2.6686,54.5997,Westmorland,5.58,86.7
73,54,-2.5528,54.5997,Westmorland,5.35,84.4
73,55,-2.4369,54.5997,Westmorland,5.35,84.4
73,56,-2.3210,54.5997,Westmorland,5.12,82.1
73,57,-2.2052,54.5997,Yorkshire,4.37,74.7
73,58,-2.0893,54.5997,Yorkshire,4.42,75.2
73,59,-1.9734,54.5997,Durham,4.37,74.7
73,60,-1.8576,54.5997,Durham,5.4,84.9
73,61,-1.7417,54.5997,Durham,5.95,90.4
73,62,-1.6259,54.5997,Durham,5.91,90.0
73,63,-1.5100,54.5997,Durham,6.09,91.7
73,64,-1.3941,54.5997,Durham,4.0,71.1
73,65,-1.2783,54.5997,Durham,3.72,68.3
73,66,-1.1624,54.5997,Durham,3.72,68.3
73,67,-1.0466,54.5997,Yorkshire,3.72,68.3
73,68,-0.9307,54.5997,,,
73,69,-0.8148,54.5997,,,
73,70,-0.6990,54.5997,,,
73,71,-0.5831,54.5997,,,
73,72,-0.4672,54.5997,,,
73,73,-0.3514,54.5997,,,
73,74,-0.2355,54.5997,,,
73,75,-0.1197,54.5997,,,
73,76,-0.0038,54.5997,,,
73,77,0.1121,54.5997,,,
73,78,0.2279,54.5997,,,
73,79,0.3438,54.5997,,,
73,80,0.4597,54.5997,,,
73,81,0.5755,54.5997,,,
73,82,0.6914,54.5997,,,
73,83,0.8072,54.5997,,,
73,84,0.9231,54.5997,,,
73,85,1.0390,54.5997,,,
73,86,1.1548,54.5997,,,
73,87,1.2707,54.5997,,,
73,88,1.3865,54.5997,,,
73,89,1.5024,54.5997,,,
73,90,1.6183,54.5997,,,
73,91,1.7341,54.5997,,,
73,92,1.8500,54.5997,,,
73,93,1.9659,54.5997,,,
74,0,-8.8093,54.5326,,,
74,1,-8.6934,54.5326,,,
74,2,-8.5776,54.5326,,,
74,3,-8.4617,54.5326,,,
74,4,-8.3459,54.5326,,,
74,5,-8.2300,54.5326,,,
74,6,-8.1141,54.5326,,,
74,7,-7.9983,54.5326,,,
74,8,-7.8824,54.5326,,,
74,9,-7.7665,54.5326,,,
74,10,-7.6507,54.5326,,,
74,11,-7.5348,54.5326,,,
74,12,-7.4190,54.5326,,,
74,13,-7.3031,54.5326,,,
74,14,-7.1872,54.5326,,,
74,15,-7.0714,54.5326,,,
74,16,-6.9555,54.5326,,,
74,17,-6.8397,54.5326,,,
74,18,-6.7238,54.5326,,,
74,19,-6.6079,54.5326,,,
74,20,-6.4921,54.5326,,,
74,21,-6.3762,54.5326,,,
74,22,-6.2603,54.5326,,,
74,23,-6.1445,54.5326,,,
74,24,-6.0286,54.5326,,,
74,25,-5.9128,54.5326,,,
74,26,-5.7969,54.5326,,,
74,27,-5.6810,54.5326,,,
74,28,-5.5652,54.5326,,,
74,29,-5.4493,54.5326,,,
74,30,-5.3334,54.5326,,,
74,31,-5.2176,54.5326,,,
74,32,-5.1017,54.5326,,,
74,33,-4.9859,54.5326,,,
74,34,-4.8700,54.5326,,,
74,35,-4.7541,54.5326,,,
74,36,-4.6383,54.5326,,,
74,37,-4.5224,54.5326,,,
74,38,-4.4066,54.5326,,,
74,39,-4.2907,54.5326,,,
74,40,-4.1748,54.5326,,,
74,41,-4.0590,54.5326,,,
74,42,-3.9431,54.5326,,,
74,43,-3.8272,54.5326,,,
74,44,-3.7114,54.5326,,,
74,45,-3.5955,54.5326,,,
74,46,-3.4797,54.5326,Cumberland,4.93,80.3
74,47,-3.3638,54.5326,Cumberland,4.79,78.9
74,48,-3.2479,54.5326,Cumberland,4.98,80.7
74,49,-3.1321,54.5326,Cumberland,4.88,79.8
74,50,-3.0162,54.5326,Cumberland,4.37,74.7
74,51,-2.9003,54.5326,Westmorland,4.37,74.7
74,52,-2.7845,54.5326,Westmorland,4.37,74.7
74,53,-2.6686,54.5326,Westmorland,4.23,73.3
74,54,-2.5528,54.5326,Westmorland,5.26,83.5
74,55,-2.4369,54.5326,Westmorland,5.58,86.7
74,56,-2.3210,54.5326,Westmorland,4.33,74.3
74,57,-2.2052,54.5326,Westmorland,5.35,84.4
74,58,-2.0893,54.5326,Yorkshire,5.35,84.4
74,59,-1.9734,54.5326,Yorkshire,5.35,84.4
74,60,-1.8576,54.5326,Durham,5.35,84.4
74,61,-1.7417,54.5326,Durham,5.35,84.4
74,62,-1.6259,54.5326,Durham,5.95,90.4
74,63,-1.5100,54.5326,Durham,5.91,90.0
74,64,-1.3941,54.5326,Durham,4.0,71.1
74,65,-1.2783,54.5326,Yorkshire,4.05,71.5
74,66,-1.1624,54.5326,Yorkshire,3.72,68.3
74,67,-1.0466,54.5326,Yorkshire,3.72,68.3
74,68,-0.9307,54.5326,Yorkshire,3.58,66.9
74,69,-0.8148,54.5326,Yorkshire,4.0,71.1
74,70,-0.6990,54.5326,,,
74,71,-0.5831,54.5326,,,
74,72,-0.4672,54.5326,,,
74,73,-0.3514,54.5326,,,
74,74,-0.2355,54.5326,,,
74,75,-0.1197,54.5326,,,
74,76,-0.0038,54.5326,,,
74,77,0.1121,54.5326,,,
74,78,0.2279,54.5326,,,
74,79,0.3438,54.5326,,,
74,80,0.4597,54.5326,,,
74,81,0.5755,54.5326,,,
74,82,0.6914,54.5326,,,
74,83,0.8072,54.5326,,,
74,84,0.9231,54.5326,,,
74,85,1.0390,54.5326,,,
74,86,1.1548,54.5326,,,
74,87,1.2707,54.5326,,,
74,88,1.3865,54.5326,,,
74,89,1.5024,54.5326,,,
74,90,1.6183,54.5326,,,
74,91,1.7341,54.5326,,,
74,92,1.8500,54.5326,,,
74,93,1.9659,54.5326,,,
75,0,-8.8093,54.4655,,,
75,1,-8.6934,54.4655,,,
75,2,-8.5776,54.4655,,,
75,3,-8.4617,54.4655,,,
75,4,-8.3459,54.4655,,,
75,5,-8.2300,54.4655,,,
75,6,-8.1141,54.4655,,,
75,7,-7.9983,54.4655,,,
75,8,-7.8824,54.4655,,,
75,9,-7.7665,54.4655,,,
75,10,-7.6507,54.4655,,,
75,11,-7.5348,54.4655,,,
75,12,-7.4190,54.4655,,,
75,13,-7.3031,54.4655,,,
75,14,-7.1872,54.4655,,,
75,15,-7.0714,54.4655,,,
75,16,-6.9555,54.4655,,,
75,17,-6.8397,54.4655,,,
75,18,-6.7238,54.4655,,,
75,19,-6.6079,54.4655,,,
75,20,-6.4921,54.4655,,,
75,21,-6.3762,54.4655,,,
75,22,-6.2603,54.4655,,,
75,23,-6.1445,54.4655,,,
75,24,-6.0286,54.4655,,,
75,25,-5.9128,54.4655,,,
75,26,-5.7969,54.4655,,,
75,27,-5.6810,54.4655,,,
75,28,-5.5652,54.4655,,,
75,29,-5.4493,54.4655,,,
75,30,-5.3334,54.4655,,,
75,31,-5.2176,54.4655,,,
75,32,-5.1017,54.4655,,,
75,33,-4.9859,54.4655,,,
75,34,-4.8700,54.4655,,,
75,35,-4.7541,54.4655,,,
75,36,-4.6383,54.4655,,,
75,37,-4.5224,54.4655,,,
75,38,-4.4066,54.4655,,,
75,39,-4.2907,54.4655,,,
75,40,-4.1748,54.4655,,,
75,41,-4.0590,54.4655,,,
75,42,-3.9431,54.4655,,,
75,43,-3.8272,54.4655,,,
75,44,-3.7114,54.4655,,,
75,45,-3.5955,54.4655,,,
75,46,-3.4797,54.4655,Cumberland,4.79,78.9
75,47,-3.3638,54.4655,Cumberland,4.98,80.7
75,48,-3.2479,54.4655,Cumberland,4.88,79.8
75,49,-3.1321,54.4655,Cumberland,4.37,74.7
75,50,-3.0162,54.4655,Westmorland,4.37,74.7
75,51,-2.9003,54.4655,Westmorland,4.37,74.7
75,52,-2.7845,54.4655,Westmorland,4.37,74.7
75,53,-2.6686,54.4655,Westmorland,4.37,74.7
75,54,-2.5528,54.4655,Westmorland,5.26,83.5
75,55,-2.4369,54.4655,Westmorland,5.26,83.5
75,56,-2.3210,54.4655,Westmorland,5.35,84.4
75,57,-2.2052,54.4655,Westmorland,5.35,84.4
75,58,-2.0893,54.4655,Yorkshire,5.35,84.4
75,59,-1.9734,54.4655,Yorkshire,5.4,84.9
75,60,-1.8576,54.4655,Yorkshire,5.35,84.4
75,61,-1.7417,54.4655,Yorkshire,5.91,90.0
75,62,-1.6259,54.4655,Yorkshire,5.91,90.0
75,63,-1.5100,54.4655,Yorkshire,5.91,90.0
75,64,-1.3941,54.4655,Yorkshire,4.05,71.5
75,65,-1.2783,54.4655,Yorkshire,4.0,71.1
75,66,-1.1624,54.4655,Yorkshire,4.0,71.1
75,67,-1.0466,54.4655,Yorkshire,4.0,71.1
75,68,-0.9307,54.4655,Yorkshire,3.26,63.7
75,69,-0.8148,54.4655,Yorkshire,3.91,70.2
75,70,-0.6990,54.4655,Yorkshire,4.0,71.1
75,71,-0.5831,54.4655,Yorkshire,4.0,71.1
75,72,-0.4672,54.4655,,,
75,73,-0.3514,54.4655,,,
75,74,-0.2355,54.4655,,,
75,75,-0.1197,54.4655,,,
75,76,-0.0038,54.4655,,,
75,77,0.1121,54.4655,,,
75,78,0.2279,54.4655,,,
75,79,0.3438,54.4655,,,
75,80,0.4597,54.4655,,,
75,81,0.5755,54.4655,,,
75,82,0.6914,54.4655,,,
75,83,0.8072,54.4655,,,
75,84,0.9231,54.4655,,,
75,85,1.0390,54.4655,,,
75,86,1.1548,54.4655,,,
75,87,1.2707,54.4655,,,
75,88,1.3865,54.4655,,,
75,89,1.5024,54.4655,,,
75,90,1.6183,54.4655,,,
75,91,1.7341,54.4655,,,
75,92,1.8500,54.4655,,,
75,93,1.9659,54.4655,,,
76,0,-8.8093,54.3985,,,
76,1,-8.6934,54.3985,,,
76,2,-8.5776,54.3985,,,
76,3,-8.4617,54.3985,,,
76,4,-8.3459,54.3985,,,
76,5,-8.2300,54.3985,,,
76,6,-8.1141,54.3985,,,
76,7,-7.9983,54.3985,,,
76,8,-7.8824,54.3985,,,
76,9,-7.7665,54.3985,,,
76,10,-7.6507,54.3985,,,
76,11,-7.5348,54.3985,,,
76,12,-7.4190,54.3985,,,
76,13,-7.3031,54.3985,,,
76,14,-7.1872,54.3985,,,
76,15,-7.0714,54.3985,,,
76,16,-6.9555,54.3985,,,
76,17,-6.8397,54.3985,,,
76,18,-6.7238,54.3985,,,
76,19,-6.6079,54.3985,,,
76,20,-6.4921,54.3985,,,
76,21,-6.3762,54.3985,,,
76,22,-6.2603,54.3985,,,
76,23,-6.1445,54.3985,,,
76,24,-6.0286,54.3985,,,
76,25,-5.9128,54.3985,,,
76,26,-5.7969,54.3985,,,
76,27,-5.6810,54.3985,,,
76,28,-5.5652,54.3985,,,
76,29,-5.4493,54.3985,,,
76,30,-5.3334,54.3985,,,
76,31,-5.2176,54.3985,,,
76,32,-5.1017,54.3985,,,
76,33,-4.9859,54.3985,,,
76,34,-4.8700,54.3985,,,
76,35,-4.7541,54.3985,,,
76,36,-4.6383,54.3985,,,
76,37,-4.5224,54.3985,,,
76,38,-4.4066,54.3985,,,
76,39,-4.2907,54.3985,,,
76,40,-4.1748,54.3985,,,
76,41,-4.0590,54.3985,,,
76,42,-3.9431,54.3985,,,
76,43,-3.8272,54.3985,,,
76,44,-3.7114,54.3985,,,
76,45,-3.5955,54.3985,,,
76,46,-3.4797,54.3985,Cumberland,4.98,80.7
76,47,-3.3638,54.3985,Cumberland,4.88,79.8
76,48,-3.2479,54.3985,Cumberland,4.37,74.7
76,49,-3.1321,54.3985,Cumberland,4.37,74.7
76,50,-3.0162,54.3985,Lancashire,4.37,74.7
76,51,-2.9003,54.3985,Westmorland,5.63,87.2
76,52,-2.7845,54.3985,Westmorland,5.21,83.0
76,53,-2.6686,54.3985,Westmorland,6.42,95.0
76,54,-2.5528,54.3985,Westmorland,5.44,85.3
76,55,-2.4369,54.3985,Westmorland,5.35,84.4
76,56,-2.3210,54.3985,Westmorland,5.35,84.4
76,57,-2.2052,54.3985,Yorkshire,5.4,84.9
76,58,-2.0893,54.3985,Yorkshire,6.42,95.0
76,59,-1.9734,54.3985,Yorkshire,5.95,90.4
76,60,-1.8576,54.3985,Yorkshire,5.95,90.4
76,61,-1.7417,54.3985,Yorkshire,5.91,90.0
76,62,-1.6259,54.3985,Yorkshire,5.91,90.0
76,63,-1.5100,54.3985,Yorkshire,5.91,90.0
76,64,-1.3941,54.3985,Yorkshire,6.05,91.3
76,65,-1.2783,54.3985,Yorkshire,4.0,71.1
76,66,-1.1624,54.3985,Yorkshire,4.0,71.1
76,67,-1.0466,54.3985,Yorkshire,3.12,62.3
76,68,-0.9307,54.3985,Yorkshire,2.93,60.5
76,69,-0.8148,54.3985,Yorkshire,4.09,71.9
76,70,-0.6990,54.3985,Yorkshire,4.37,74.7
76,71,-0.5831,54.3985,Yorkshire,4.56,76.6
76,72,-0.4672,54.3985,,,
76,73,-0.3514,54.3985,,,
76,74,-0.2355,54.3985,,,
76,75,-0.1197,54.3985,,,
76,76,-0.0038,54.3985,,,
76,77,0.1121,54.3985,,,
76,78,0.2279,54.3985,,,
76,79,0.3438,54.3985,,,
76,80,0.4597,54.3985,,,
76,81,0.5755,54.3985,,,
76,82,0.6914,54.3985,,,
76,83,0.8072,54.3985,,,
76,84,0.9231,54.3985,,,
76,85,1.0390,54.3985,,,
76,86,1.1548,54.3985,,,
76,87,1.2707,54.3985,,,
76,88,1.3865,54.3985,,,
76,89,1.5024,54.3985,,,
76,90,1.6183,54.3985,,,
76,91,1.7341,54.3985,,,
76,92,1.8500,54.3985,,,
76,93,1.9659,54.3985,,,
77,0,-8.8093,54.3314,,,
77,1,-8.6934,54.3314,,,
77,2,-8.5776,54.3314,,,
77,3,-8.4617,54.3314,,,
77,4,-8.3459,54.3314,,,
77,5,-8.2300,54.3314,,,
77,6,-8.1141,54.3314,,,
77,7,-7.9983,54.3314,,,
77,8,-7.8824,54.3314,,,
77,9,-7.7665,54.3314,,,
77,10,-7.6507,54.3314,,,
77,11,-7.5348,54.3314,,,
77,12,-7.4190,54.3314,,,
77,13,-7.3031,54.3314,,,
77,14,-7.1872,54.3314,,,
77,15,-7.0714,54.3314,,,
77,16,-6.9555,54.3314,,,
77,17,-6.8397,54.3314,,,
77,18,-6.7238,54.3314,,,
77,19,-6.6079,54.3314,,,
77,20,-6.4921,54.3314,,,
77,21,-6.3762,54.3314,,,
77,22,-6.2603,54.3314,,,
77,23,-6.1445,54.3314,,,
77,24,-6.0286,54.3314,,,
77,25,-5.9128,54.3314,,,
77,26,-5.7969,54.3314,,,
77,27,-5.6810,54.3314,,,
77,28,-5.5652,54.3314,,,
77,29,-5.4493,54.3314,,,
77,30,-5.3334,54.3314,,,
77,31,-5.2176,54.3314,,,
77,32,-5.1017,54.3314,,,
77,33,-4.9859,54.3314,,,
77,34,-4.8700,54.3314,,,
77,35,-4.7541,54.3314,,,
77,36,-4.6383,54.3314,,,
77,37,-4.5224,54.3314,,,
77,38,-4.4066,54.3314,,,
77,39,-4.2907,54.3314,,,
77,40,-4.1748,54.3314,,,
77,41,-4.0590,54.3314,,,
77,42,-3.9431,54.3314,,,
77,43,-3.8272,54.3314,,,
77,44,-3.7114,54.3314,,,
77,45,-3.5955,54.3314,,,
77,46,-3.4797,54.3314,,,
77,47,-3.3638,54.3314,Cumberland,4.37,74.7
77,48,-3.2479,54.3314,Cumberland,4.37,74.7
77,49,-3.1321,54.3314,Lancashire,4.37,74.7
77,50,-3.0162,54.3314,Lancashire,4.74,78.4
77,51,-2.9003,54.3314,Westmorland,4.6,77.0
77,52,-2.7845,54.3314,Westmorland,5.63,87.2
77,53,-2.6686,54.3314,Westmorland,5.21,83.0
77,54,-2.5528,54.3314,Westmorland,6.42,95.0
77,55,-2.4369,54.3314,Yorkshire,6.28,93.6
77,56,-2.3210,54.3314,Yorkshire,6.28,93.6
77,57,-2.2052,54.3314,Yorkshire,6.37,94.5
77,58,-2.0893,54.3314,Yorkshire,6.42,95.0
77,59,-1.9734,54.3314,Yorkshire,6.42,95.0
77,60,-1.8576,54.3314,Yorkshire,6.42,95.0
77,61,-1.7417,54.3314,Yorkshire,5.95,90.4
77,62,-1.6259,54.3314,Yorkshire,5.95,90.4
77,63,-1.5100,54.3314,Yorkshire,6.14,92.2
77,64,-1.3941,54.3314,Yorkshire,6.05,91.3
77,65,-1.2783,54.3314,Yorkshire,4.88,79.8
77,66,-1.1624,54.3314,Yorkshire,3.91,70.2
77,67,-1.0466,54.3314,Yorkshire,4.09,71.9
77,68,-0.9307,54.3314,Yorkshire,3.86,69.7
77,69,-0.8148,54.3314,Yorkshire,4.09,71.9
77,70,-0.6990,54.3314,Yorkshire,4.09,71.9
77,71,-0.5831,54.3314,Yorkshire,5.02,81.1
77,72,-0.4672,54.3314,Yorkshire,5.3,83.9
77,73,-0.3514,54.3314,,,
77,74,-0.2355,54.3314,,,
77,75,-0.1197,54.3314,,,
77,76,-0.0038,54.3314,,,
77,77,0.1121,54.3314,,,
77,78,0.2279,54.3314,,,
77,79,0.3438,54.3314,,,
77,80,0.4597,54.3314,,,
77,81,0.5755,54.3314,,,
77,82,0.6914,54.3314,,,
77,83,0.8072,54.3314,,,
77,84,0.9231,54.3314,,,
77,85,1.0390,54.3314,,,
77,86,1.1548,54.3314,,,
77,87,1.2707,54.3314,,,
77,88,1.3865,54.3314,,,
77,89,1.5024,54.3314,,,
77,90,1.6183,54.3314,,,
77,91,1.7341,54.3314,,,
77,92,1.8500,54.3314,,,
77,93,1.9659,54.3314,,,
78,0,-8.8093,54.2643,,,
78,1,-8.6934,54.2643,,,
78,2,-8.5776,54.2643,,,
78,3,-8.4617,54.2643,,,
78,4,-8.3459,54.2643,,,
78,5,-8.2300,54.2643,,,
78,6,-8.1141,54.2643,,,
78,7,-7.9983,54.2643,,,
78,8,-7.8824,54.2643,,,
78,9,-7.7665,54.2643,,,
78,10,-7.6507,54.2643,,,
78,11,-7.5348,54.2643,,,
78,12,-7.4190,54.2643,,,
78,13,-7.3031,54.2643,,,
78,14,-7.1872,54.2643,,,
78,15,-7.0714,54.2643,,,
78,16,-6.9555,54.2643,,,
78,17,-6.8397,54.2643,,,
78,18,-6.7238,54.2643,,,
78,19,-6.6079,54.2643,,,
78,20,-6.4921,54.2643,,,
78,21,-6.3762,54.2643,,,
78,22,-6.2603,54.2643,,,
78,23,-6.1445,54.2643,,,
78,24,-6.0286,54.2643,,,
78,25,-5.9128,54.2643,,,
78,26,-5.7969,54.2643,,,
78,27,-5.6810,54.2643,,,
78,28,-5.5652,54.2643,,,
78,29,-5.4493,54.2643,,,
78,30,-5.3334,54.2643,,,
78,31,-5.2176,54.2643,,,
78,32,-5.1017,54.2643,,,
78,33,-4.9859,54.2643,,,
78,34,-4.8700,54.2643,,,
78,35,-4.7541,54.2643,,,
78,36,-4.6383,54.2643,,,
78,37,-4.5224,54.2643,,,
78,38,-4.4066,54.2643,,,
78,39,-4.2907,54.2643,,,
78,40,-4.1748,54.2643,,,
78,41,-4.0590,54.2643,,,
78,42,-3.9431,54.2643,,,
78,43,-3.8272,54.2643,,,
78,44,-3.7114,54.2643,,,
78,45,-3.5955,54.2643,,,
78,46,-3.4797,54.2643,,,
78,47,-3.3638,54.2643,Cumberland,4.37,74.7
78,48,-3.2479,54.2643,Cumberland,4.37,74.7
78,49,-3.1321,54.2643,Lancashire,4.74,78.4
78,50,-3.0162,54.2643,Lancashire,4.74,78.4
78,51,-2.9003,54.2643,Lancashire,4.74,78.4
78,52,-2.7845,54.2643,Westmorland,4.6,77.0
78,53,-2.6686,54.2643,Westmorland,5.63,87.2
78,54,-2.5528,54.2643,Westmorland,6.28,93.6
78,55,-2.4369,54.2643,Yorkshire,6.28,93.6
78,56,-2.3210,54.2643,Yorkshire,6.28,93.6
78,57,-2.2052,54.2643,Yorkshire,6.28,93.6
78,58,-2.0893,54.2643,Yorkshire,6.42,95.0
78,59,-1.9734,54.2643,Yorkshire,6.42,95.0
78,60,-1.8576,54.2643,Yorkshire,6.0,90.8
78,61,-1.7417,54.2643,Yorkshire,6.28,93.6
78,62,-1.6259,54.2643,Yorkshire,6.05,91.3
78,63,-1.5100,54.2643,Yorkshire,6.05,91.3
78,64,-1.3941,54.2643,Yorkshire,6.14,92.2
78,65,-1.2783,54.2643,Yorkshire,4.84,79.4
78,66,-1.1624,54.2643,Yorkshire,4.51,76.1
78,67,-1.0466,54.2643,Yorkshire,4.51,76.1
78,68,-0.9307,54.2643,Yorkshire,4.51,76.1
78,69,-0.8148,54.2643,Yorkshire,5.12,82.1
78,70,-0.6990,54.2643,Yorkshire,4.65,77.5
78,71,-0.5831,54.2643,Yorkshire,4.93,80.3
78,72,-0.4672,54.2643,Yorkshire,5.4,84.9
78,73,-0.3514,54.2643,,,
78,74,-0.2355,54.2643,,,
78,75,-0.1197,54.2643,,,
78,76,-0.0038,54.2643,,,
78,77,0.1121,54.2643,,,
78,78,0.2279,54.2643,,,
78,79,0.3438,54.2643,,,
78,80,0.4597,54.2643,,,
78,81,0.5755,54.2643,,,
78,82,0.6914,54.2643,,,
78,83,0.8072,54.2643,,,
78,84,0.9231,54.2643,,,
78,85,1.0390,54.2643,,,
78,86,1.1548,54.2643,,,
78,87,1.2707,54.2643,,,
78,88,1.3865,54.2643,,,
78,89,1.5024,54.2643,,,
78,90,1.6183,54.2643,,,
78,91,1.7341,54.2643,,,
78,92,1.8500,54.2643,,,
78,93,1.9659,54.2643,,,
79,0,-8.8093,54.1973,,,
79,1,-8.6934,54.1973,,,
79,2,-8.5776,54.1973,,,
79,3,-8.4617,54.1973,,,
79,4,-8.3459,54.1973,,,
79,5,-8.2300,54.1973,,,
79,6,-8.1141,54.1973,,,
79,7,-7.9983,54.1973,,,
79,8,-7.8824,54.1973,,,
79,9,-7.7665,54.1973,,,
79,10,-7.6507,54.1973,,,
79,11,-7.5348,54.1973,,,
79,12,-7.4190,54.1973,,,
79,13,-7.3031,54.1973,,,
79,14,-7.1872,54.1973,,,
79,15,-7.0714,54.1973,,,
79,16,-6.9555,54.1973,,,
79,17,-6.8397,54.1973,,,
79,18,-6.7238,54.1973,,,
79,19,-6.6079,54.1973,,,
79,20,-6.4921,54.1973,,,
79,21,-6.3762,54.1973,,,
79,22,-6.2603,54.1973,,,
79,23,-6.1445,54.1973,,,
79,24,-6.0286,54.1973,,,
79,25,-5.9128,54.1973,,,
79,26,-5.7969,54.1973,,,
79,27,-5.6810,54.1973,,,
79,28,-5.5652,54.1973,,,
79,29,-5.4493,54.1973,,,
79,30,-5.3334,54.1973,,,
79,31,-5.2176,54.1973,,,
79,32,-5.1017,54.1973,,,
79,33,-4.9859,54.1973,,,
79,34,-4.8700,54.1973,,,
79,35,-4.7541,54.1973,,,
79,36,-4.6383,54.1973,,,
79,37,-4.5224,54.1973,,,
79,38,-4.4066,54.1973,,,
79,39,-4.2907,54.1973,,,
79,40,-4.1748,54.1973,,,
79,41,-4.0590,54.1973,,,
79,42,-3.9431,54.1973,,,
79,43,-3.8272,54.1973,,,
79,44,-3.7114,54.1973,,,
79,45,-3.5955,54.1973,,,
79,46,-3.4797,54.1973,,,
79,47,-3.3638,54.1973,,,
79,48,-3.2479,54.1973,,,
79,49,-3.1321,54.1973,Lancashire,4.74,78.4
79,50,-3.0162,54.1973,Lancashire,4.74,78.4
79,51,-2.9003,54.1973,Lancashire,4.74,78.4
79,52,-2.7845,54.1973,Westmorland,4.74,78.4
79,53,-2.6686,54.1973,Westmorland,4.65,77.5
79,54,-2.5528,54.1973,Westmorland,6.09,91.7
79,55,-2.4369,54.1973,Yorkshire,6.09,91.7
79,56,-2.3210,54.1973,Yorkshire,5.91,90.0
79,57,-2.2052,54.1973,Yorkshire,6.28,93.6
79,58,-2.0893,54.1973,Yorkshire,6.42,95.0
79,59,-1.9734,54.1973,Yorkshire,6.05,91.3
79,60,-1.8576,54.1973,Yorkshire,5.95,90.4
79,61,-1.7417,54.1973,Yorkshire,6.28,93.6
79,62,-1.6259,54.1973,Yorkshire,6.42,95.0
79,63,-1.5100,54.1973,Yorkshire,5.95,90.4
79,64,-1.3941,54.1973,Yorkshire,5.16,82.5
79,65,-1.2783,54.1973,Yorkshire,4.6,77.0
79,66,-1.1624,54.1973,Yorkshire,4.56,76.6
79,67,-1.0466,54.1973,Yorkshire,5.02,81.1
79,68,-0.9307,54.1973,Yorkshire,5.02,81.1
79,69,-0.8148,54.1973,Yorkshire,4.98,80.7
79,70,-0.6990,54.1973,Yorkshire,4.93,80.3
79,71,-0.5831,54.1973,Yorkshire,4.84,79.4
79,72,-0.4672,54.1973,Yorkshire,5.16,82.5
79,73,-0.3514,54.1973,Yorkshire,5.16,82.5
79,74,-0.2355,54.1973,,,
79,75,-0.1197,54.1973,,,
79,76,-0.0038,54.1973,,,
79,77,0.1121,54.1973,,,
79,78,0.2279,54.1973,,,
79,79,0.3438,54.1973,,,
79,80,0.4597,54.1973,,,
79,81,0.5755,54.1973,,,
79,82,0.6914,54.1973,,,
79,83,0.8072,54.1973,,,
79,84,0.9231,54.1973,,,
79,85,1.0390,54.1973,,,
79,86,1.1548,54.1973,,,
79,87,1.2707,54.1973,,,
79,88,1.3865,54.1973,,,
79,89,1.5024,54.1973,,,
79,90,1.6183,54.1973,,,
79,91,1.7341,54.1973,,,
79,92,1.8500,54.1973,,,
79,93,1.9659,54.1973,,,
80,0,-8.8093,54.1302,,,
80,1,-8.6934,54.1302,,,
80,2,-8.5776,54.1302,,,
80,3,-8.4617,54.1302,,,
80,4,-8.3459,54.1302,,,
80,5,-8.2300,54.1302,,,
80,6,-8.1141,54.1302,,,
80,7,-7.9983,54.1302,,,
80,8,-7.8824,54.1302,,,
80,9,-7.7665,54.1302,,,
80,10,-7.6507,54.1302,,,
80,11,-7.5348,54.1302,,,
80,12,-7.4190,54.1302,,,
80,13,-7.3031,54.1302,,,
80,14,-7.1872,54.1302,,,
80,15,-7.0714,54.1302,,,
80,16,-6.9555,54.1302,,,
80,17,-6.8397,54.1302,,,
80,18,-6.7238,54.1302,,,
80,19,-6.6079,54.1302,,,
80,20,-6.4921,54.1302,,,
80,21,-6.3762,54.1302,,,
80,22,-6.2603,54.1302,,,
80,23,-6.1445,54.1302,,,
80,24,-6.0286,54.1302,,,
80,25,-5.9128,54.1302,,,
80,26,-5.7969,54.1302,,,
80,27,-5.6810,54.1302,,,
80,28,-5.5652,54.1302,,,
