pixel_id,row,col,county_code,county,gi_star,norm,est_pct,R,G,B,hex
3115,136,47,11,Brecknockshire,-3.16,0.2440,0.2,60,80,139,#3C508B
3116,136,48,11,Brecknockshire,-3.21,0.2402,0.0,60,79,138,#3C4F8A
3117,136,49,11,Brecknockshire,-3.49,0.2190,0.0,62,73,137,#3E4989
3118,136,50,40,Herefordshire,-3.95,0.1840,0.0,66,63,133,#423F85
3119,136,51,40,Herefordshire,-3.21,0.2402,0.0,60,79,138,#3C4F8A
3120,136,52,40,Herefordshire,-3.16,0.2440,0.2,60,80,139,#3C508B
3121,136,53,40,Herefordshire,-3.67,0.2053,0.0,64,69,136,#404588
3122,136,54,40,Herefordshire,-2.23,0.3147,9.4,51,99,141,#33638D
3123,136,55,40,Herefordshire,-3.02,0.2547,1.6,58,83,139,#3A538B
3124,136,56,89,Worcestershire,-3.16,0.2440,0.2,60,80,139,#3C508B
3125,136,57,89,Worcestershire,-3.3,0.2334,0.0,61,77,138,#3D4D8A
3126,136,58,38,Gloucestershire,-2.28,0.3109,8.9,51,98,141,#33628D
3127,136,59,38,Gloucestershire,-2.47,0.2964,7.0,53,94,141,#355E8D
3128,136,60,38,Gloucestershire,-2.84,0.2683,3.4,57,86,140,#39568C
3129,136,61,38,Gloucestershire,-3.02,0.2547,1.6,58,83,139,#3A538B
3130,136,62,38,Gloucestershire,-2.6,0.2866,5.7,54,92,141,#365C8D
3131,136,63,84,Warwickshire,-2.47,0.2964,7.0,53,94,141,#355E8D
3132,136,64,64,Oxfordshire,-2.65,0.2828,5.2,55,91,141,#375B8D
3133,136,65,64,Oxfordshire,-3.49,0.2190,0.0,62,73,137,#3E4989
3134,136,66,61,Northamptonshire,-3.58,0.2121,0.0,63,71,136,#3F4788
3135,136,67,12,Buckinghamshire,-2.47,0.2964,7.0,53,94,141,#355E8D
3136,136,68,12,Buckinghamshire,-3.58,0.2121,0.0,63,71,136,#3F4788
3137,136,69,12,Buckinghamshire,-2.51,0.2934,6.6,53,94,141,#355E8D
3138,136,70,12,Buckinghamshire,-4.37,0.1521,0.0,70,52,128,#463480
3139,136,71,8,Bedfordshire,-3.95,0.1840,0.0,66,63,133,#423F85
3140,136,72,8,Bedfordshire,-2.79,0.2721,3.8,56,88,140,#38588C
3141,136,73,8,Bedfordshire,-3.91,0.1870,0.0,66,63,133,#423F85
3142,136,74,8,Bedfordshire,-3.95,0.1840,0.0,66,63,133,#423F85
3143,136,75,41,Hertfordshire,-3.77,0.1977,0.0,65,66,135,#414287
3144,136,76,41,Hertfordshire,-3.67,0.2053,0.0,64,69,136,#404588
3145,136,77,41,Hertfordshire,-3.4,0.2258,0.0,62,74,137,#3E4A89
3146,136,78,33,Essex,-4.05,0.1764,0.0,67,61,132,#433D84
3147,136,79,33,Essex,-3.58,0.2121,0.0,63,71,136,#3F4788
3148,136,80,33,Essex,-3.67,0.2053,0.0,64,69,136,#404588
3149,136,81,33,Essex,-3.67,0.2053,0.0,64,69,136,#404588
3150,136,82,33,Essex,-3.67,0.2053,0.0,64,69,136,#404588
3151,136,83,79,Suffolk,-3.67,0.2053,0.0,64,69,136,#404588
3152,136,84,79,Suffolk,-3.53,0.2159,0.0,63,72,137,#3F4889
3153,136,85,79,Suffolk,-2.51,0.2934,6.6,53,94,141,#355E8D
3154,136,86,79,Suffolk,-3.63,0.2083,0.0,64,70,136,#404688
3155,136,87,79,Suffolk,-3.91,0.1870,0.0,66,63,133,#423F85
3156,136,88,79,Suffolk,-3.95,0.1840,0.0,66,63,133,#423F85
3157,137,32,66,Pembrokeshire,-1.77,0.3496,13.9,47,108,142,#2F6C8E
3158,137,33,66,Pembrokeshire,-1.63,0.3603,15.3,46,111,142,#2E6F8E
3159,137,34,66,Pembrokeshire,-1.53,0.3679,16.3,45,113,142,#2D718E
3160,137,35,66,Pembrokeshire,-1.77,0.3496,13.9,47,108,142,#2F6C8E
3161,137,36,66,Pembrokeshire,-1.81,0.3466,13.5,47,107,142,#2F6B8E
3162,137,37,18,Carmarthenshire,-1.86,0.3428,13.1,48,106,142,#306A8E
3163,137,38,18,Carmarthenshire,-2.05,0.3284,11.2,49,103,142,#31678E
3164,137,39,18,Carmarthenshire,-1.12,0.3990,20.4,42,120,142,#2A788E
3165,137,40,18,Carmarthenshire,-1.12,0.3990,20.4,42,120,142,#2A788E
3166,137,41,18,Carmarthenshire,-1.12,0.3990,20.4,42,120,142,#2A788E
3167,137,42,18,Carmarthenshire,-2.19,0.3177,9.8,50,100,142,#32648E
3168,137,43,18,Carmarthenshire,-2.19,0.3177,9.8,50,100,142,#32648E
3169,137,44,18,Carmarthenshire,-2.19,0.3177,9.8,50,100,142,#32648E
3170,137,45,11,Brecknockshire,-2.19,0.3177,9.8,50,100,142,#32648E
3171,137,46,11,Brecknockshire,-2.79,0.2721,3.8,56,88,140,#38588C
3172,137,47,11,Brecknockshire,-3.35,0.2296,0.0,62,76,138,#3E4C8A
3173,137,48,11,Brecknockshire,-3.95,0.1840,0.0,66,63,133,#423F85
3174,137,49,11,Brecknockshire,-3.58,0.2121,0.0,63,71,136,#3F4788
3175,137,50,56,Monmouthshire,-2.98,0.2577,2.0,58,83,139,#3A538B
3176,137,51,40,Herefordshire,-3.63,0.2083,0.0,64,70,136,#404688
3177,137,52,40,Herefordshire,-3.53,0.2159,0.0,63,72,137,#3F4889
3178,137,53,40,Herefordshire,-3.67,0.2053,0.0,64,69,136,#404588
3179,137,54,40,Herefordshire,-2.84,0.2683,3.4,57,86,140,#39568C
3180,137,55,40,Herefordshire,-3.02,0.2547,1.6,58,83,139,#3A538B
3181,137,56,38,Gloucestershire,-2.47,0.2964,7.0,53,94,141,#355E8D
3182,137,57,38,Gloucestershire,-3.77,0.1977,0.0,65,66,135,#414287
3183,137,58,38,Gloucestershire,-3.77,0.1977,0.0,65,66,135,#414287
3184,137,59,38,Gloucestershire,-3.02,0.2547,1.6,58,83,139,#3A538B
3185,137,60,38,Gloucestershire,-2.47,0.2964,7.0,53,94,141,#355E8D
3186,137,61,38,Gloucestershire,-2.79,0.2721,3.8,56,88,140,#38588C
3187,137,62,38,Gloucestershire,-3.21,0.2402,0.0,60,79,138,#3C4F8A
3188,137,63,64,Oxfordshire,-1.77,0.3496,13.9,47,108,142,#2F6C8E
3189,137,64,64,Oxfordshire,-2.88,0.2653,3.0,57,85,140,#39558C
3190,137,65,64,Oxfordshire,-3.67,0.2053,0.0,64,69,136,#404588
3191,137,66,64,Oxfordshire,-3.58,0.2121,0.0,63,71,136,#3F4788
3192,137,67,64,Oxfordshire,-1.77,0.3496,13.9,47,108,142,#2F6C8E
3193,137,68,12,Buckinghamshire,-1.86,0.3428,13.1,48,106,142,#306A8E
3194,137,69,12,Buckinghamshire,-1.81,0.3466,13.5,47,107,142,#2F6B8E
3195,137,70,12,Buckinghamshire,-1.81,0.3466,13.5,47,107,142,#2F6B8E
3196,137,71,8,Bedfordshire,-3.53,0.2159,0.0,63,72,137,#3F4889
3197,137,72,8,Bedfordshire,-3.58,0.2121,0.0,63,71,136,#3F4788
3198,137,73,8,Bedfordshire,-3.35,0.2296,0.0,62,76,138,#3E4C8A
3199,137,74,41,Hertfordshire,-3.67,0.2053,0.0,64,69,136,#404588
3200,137,75,41,Hertfordshire,-3.77,0.1977,0.0,65,66,135,#414287
3201,137,76,41,Hertfordshire,-3.21,0.2402,0.0,60,79,138,#3C4F8A
3202,137,77,41,Hertfordshire,-3.91,0.1870,0.0,66,63,133,#423F85
3203,137,78,33,Essex,-3.4,0.2258,0.0,62,74,137,#3E4A89
3204,137,79,33,Essex,-3.4,0.2258,0.0,62,74,137,#3E4A89
3205,137,80,33,Essex,-3.4,0.2258,0.0,62,74,137,#3E4A89
3206,137,81,33,Essex,-3.67,0.2053,0.0,64,69,136,#404588
3207,137,82,33,Essex,-3.63,0.2083,0.0,64,70,136,#404688
3208,137,83,33,Essex,-4.23,0.1627,0.0,69,56,130,#453882
3209,137,84,33,Essex,-3.21,0.2402,0.0,60,79,138,#3C4F8A
3210,137,85,33,Essex,-2.23,0.3147,9.4,51,99,141,#33638D
3211,137,86,33,Essex,-3.4,0.2258,0.0,62,74,137,#3E4A89
3212,137,87,33,Essex,-3.4,0.2258,0.0,62,74,137,#3E4A89
3213,138,32,66,Pembrokeshire,,,,,,,
3214,138,33,66,Pembrokeshire,-1.77,0.3496,13.9,47,108,142,#2F6C8E
3215,138,34,66,Pembrokeshire,-1.77,0.3496,13.9,47,108,142,#2F6C8E
3216,138,35,66,Pembrokeshire,-1.77,0.3496,13.9,47,108,142,#2F6C8E
3217,138,36,18,Carmarthenshire,-1.67,0.3572,14.9,46,110,142,#2E6E8E
3218,138,37,18,Carmarthenshire,-1.86,0.3428,13.1,48,106,142,#306A8E
3219,138,38,18,Carmarthenshire,-2.42,0.3002,7.5,53,95,141,#355F8D
3220,138,39,18,Carmarthenshire,-1.67,0.3572,14.9,46,110,142,#2E6E8E
3221,138,40,18,Carmarthenshire,-1.3,0.3853,18.6,43,116,142,#2B748E
3222,138,41,18,Carmarthenshire,-2.09,0.3253,10.8,49,102,142,#31668E
3223,138,42,18,Carmarthenshire,-2.19,0.3177,9.8,50,100,142,#32648E
3224,138,43,18,Carmarthenshire,-2.0,0.3322,11.7,49,104,142,#31688E
3225,138,44,18,Carmarthenshire,-2.98,0.2577,2.0,58,83,139,#3A538B
3226,138,45,11,Brecknockshire,-2.23,0.3147,9.4,51,99,141,#33638D
3227,138,46,11,Brecknockshire,-2.79,0.2721,3.8,56,88,140,#38588C
3228,138,47,11,Brecknockshire,-2.79,0.2721,3.8,56,88,140,#38588C
3229,138,48,11,Brecknockshire,-3.16,0.2440,0.2,60,80,139,#3C508B
3230,138,49,11,Brecknockshire,-3.16,0.2440,0.2,60,80,139,#3C508B
3231,138,50,56,Monmouthshire,-3.77,0.1977,0.0,65,66,135,#414287
3232,138,51,56,Monmouthshire,-3.91,0.1870,0.0,66,63,133,#423F85
3233,138,52,56,Monmouthshire,-3.72,0.2015,0.0,65,68,135,#414487
3234,138,53,40,Herefordshire,-3.02,0.2547,1.6,58,83,139,#3A538B
3235,138,54,40,Herefordshire,-3.21,0.2402,0.0,60,79,138,#3C4F8A
3236,138,55,38,Gloucestershire,-3.4,0.2258,0.0,62,74,137,#3E4A89
3237,138,56,38,Gloucestershire,-3.53,0.2159,0.0,63,72,137,#3F4889
3238,138,57,38,Gloucestershire,-3.77,0.1977,0.0,65,66,135,#414287
3239,138,58,38,Gloucestershire,-3.77,0.1977,0.0,65,66,135,#414287
3240,138,59,38,Gloucestershire,-3.91,0.1870,0.0,66,63,133,#423F85
3241,138,60,38,Gloucestershire,-3.16,0.2440,0.2,60,80,139,#3C508B
3242,138,61,38,Gloucestershire,-2.98,0.2577,2.0,58,83,139,#3A538B
3243,138,62,38,Gloucestershire,-2.84,0.2683,3.4,57,86,140,#39568C
3244,138,63,64,Oxfordshire,-1.72,0.3534,14.4,46,109,142,#2E6D8E
3245,138,64,64,Oxfordshire,-1.81,0.3466,13.5,47,107,142,#2F6B8E
3246,138,65,64,Oxfordshire,-3.49,0.2190,0.0,62,73,137,#3E4989
3247,138,66,64,Oxfordshire,-3.58,0.2121,0.0,63,71,136,#3F4788
3248,138,67,64,Oxfordshire,-3.16,0.2440,0.2,60,80,139,#3C508B
3249,138,68,12,Buckinghamshire,-3.95,0.1840,0.0,66,63,133,#423F85
3250,138,69,12,Buckinghamshire,-3.58,0.2121,0.0,63,71,136,#3F4788
3251,138,70,12,Buckinghamshire,-2.47,0.2964,7.0,53,94,141,#355E8D
3252,138,71,12,Buckinghamshire,-2.84,0.2683,3.4,57,86,140,#39568C
3253,138,72,8,Bedfordshire,-3.21,0.2402,0.0,60,79,138,#3C4F8A
3254,138,73,8,Bedfordshire,-3.53,0.2159,0.0,63,72,137,#3F4889
3255,138,74,41,Hertfordshire,-3.16,0.2440,0.2,60,80,139,#3C508B
3256,138,75,41,Hertfordshire,-3.53,0.2159,0.0,63,72,137,#3F4889
3257,138,76,41,Hertfordshire,-2.51,0.2934,6.6,53,94,141,#355E8D
3258,138,77,41,Hertfordshire,-2.51,0.2934,6.6,53,94,141,#355E8D
3259,138,78,33,Essex,-2.47,0.2964,7.0,53,94,141,#355E8D
3260,138,79,33,Essex,-3.21,0.2402,0.0,60,79,138,#3C4F8A
3261,138,80,33,Essex,-3.4,0.2258,0.0,62,74,137,#3E4A89
3262,138,81,33,Essex,-4.05,0.1764,0.0,67,61,132,#433D84
3263,138,82,33,Essex,-3.16,0.2440,0.2,60,80,139,#3C508B
3264,138,83,33,Essex,-3.02,0.2547,1.6,58,83,139,#3A538B
3265,138,84,33,Essex,-3.16,0.2440,0.2,60,80,139,#3C508B
3266,138,85,33,Essex,-3.3,0.2334,0.0,61,77,138,#3D4D8A
3267,138,86,33,Essex,-2.79,0.2721,3.8,56,88,140,#38588C
3268,138,87,33,Essex,-3.16,0.2440,0.2,60,80,139,#3C508B
3269,139,33,66,Pembrokeshire,-1.77,0.3496,13.9,47,108,142,#2F6C8E
3270,139,34,66,Pembrokeshire,-1.86,0.3428,13.1,48,106,142,#306A8E
3271,139,35,66,Pembrokeshire,-1.67,0.3572,14.9,46,110,142,#2E6E8E
3272,139,36,66,Pembrokeshire,-1.86,0.3428,13.1,48,106,142,#306A8E
3273,139,37,18,Carmarthenshire,-2.0,0.3322,11.7,49,104,142,#31688E
3274,139,38,18,Carmarthenshire,-1.67,0.3572,14.9,46,110,142,#2E6E8E
3275,139,39,18,Carmarthenshire,-1.67,0.3572,14.9,46,110,142,#2E6E8E
3276,139,40,18,Carmarthenshire,-2.42,0.3002,7.5,53,95,141,#355F8D
3277,139,41,18,Carmarthenshire,-2.09,0.3253,10.8,49,102,142,#31668E
3278,139,42,18,Carmarthenshire,-2.23,0.3147,9.4,51,99,141,#33638D
3279,139,43,18,Carmarthenshire,-2.6,0.2866,5.7,54,92,141,#365C8D
3280,139,44,11,Brecknockshire,-2.98,0.2577,2.0,58,83,139,#3A538B
3281,139,45,11,Brecknockshire,-2.23,0.3147,9.4,51,99,141,#33638D
3282,139,46,11,Brecknockshire,-2.28,0.3109,8.9,51,98,141,#33628D
3283,139,47,11,Brecknockshire,-3.16,0.2440,0.2,60,80,139,#3C508B
3284,139,48,11,Brecknockshire,-3.3,0.2334,0.0,61,77,138,#3D4D8A
3285,139,49,11,Brecknockshire,-3.16,0.2440,0.2,60,80,139,#3C508B
3286,139,50,56,Monmouthshire,-3.21,0.2402,0.0,60,79,138,#3C4F8A
3287,139,51,56,Monmouthshire,-3.3,0.2334,0.0,61,77,138,#3D4D8A
3288,139,52,56,Monmouthshire,-3.4,0.2258,0.0,62,74,137,#3E4A89
3289,139,53,56,Monmouthshire,-3.16,0.2440,0.2,60,80,139,#3C508B
3290,139,54,38,Gloucestershire,-3.4,0.2258,0.0,62,74,137,#3E4A89
3291,139,55,38,Gloucestershire,-3.58,0.2121,0.0,63,71,136,#3F4788
3292,139,56,38,Gloucestershire,-3.4,0.2258,0.0,62,74,137,#3E4A89
3293,139,57,38,Gloucestershire,-3.77,0.1977,0.0,65,66,135,#414287
3294,139,58,38,Gloucestershire,-3.77,0.1977,0.0,65,66,135,#414287
3295,139,59,38,Gloucestershire,-3.91,0.1870,0.0,66,63,133,#423F85
3296,139,60,38,Gloucestershire,-3.35,0.2296,0.0,62,76,138,#3E4C8A
3297,139,61,38,Gloucestershire,-2.98,0.2577,2.0,58,83,139,#3A538B
3298,139,62,64,Oxfordshire,-2.47,0.2964,7.0,53,94,141,#355E8D
3299,139,63,64,Oxfordshire,-2.74,0.2759,4.3,56,89,140,#38598C
3300,139,64,64,Oxfordshire,-1.77,0.3496,13.9,47,108,142,#2F6C8E
3301,139,65,64,Oxfordshire,-2.79,0.2721,3.8,56,88,140,#38588C
3302,139,66,64,Oxfordshire,-1.86,0.3428,13.1,48,106,142,#306A8E
3303,139,67,12,Buckinghamshire,-2.37,0.3040,8.0,52,96,141,#34608D
3304,139,68,12,Buckinghamshire,-3.72,0.2015,0.0,65,68,135,#414487
3305,139,69,12,Buckinghamshire,-2.23,0.3147,9.4,51,99,141,#33638D
3306,139,70,12,Buckinghamshire,-2.65,0.2828,5.2,55,91,141,#375B8D
3307,139,71,41,Hertfordshire,-2.84,0.2683,3.4,57,86,140,#39568C
3308,139,72,41,Hertfordshire,-3.21,0.2402,0.0,60,79,138,#3C4F8A
3309,139,73,41,Hertfordshire,-3.3,0.2334,0.0,61,77,138,#3D4D8A
3310,139,74,41,Hertfordshire,-3.07,0.2509,1.1,59,82,139,#3B528B
3311,139,75,41,Hertfordshire,-3.21,0.2402,0.0,60,79,138,#3C4F8A
3312,139,76,41,Hertfordshire,-3.02,0.2547,1.6,58,83,139,#3A538B
3313,139,77,41,Hertfordshire,-3.4,0.2258,0.0,62,74,137,#3E4A89
3314,139,78,33,Essex,-3.07,0.2509,1.1,59,82,139,#3B528B
3315,139,79,33,Essex,-3.49,0.2190,0.0,62,73,137,#3E4989
3316,139,80,33,Essex,-3.3,0.2334,0.0,61,77,138,#3D4D8A
3317,139,81,33,Essex,-3.16,0.2440,0.2,60,80,139,#3C508B
3318,139,82,33,Essex,-2.98,0.2577,2.0,58,83,139,#3A538B
3319,139,83,33,Essex,-3.21,0.2402,0.0,60,79,138,#3C4F8A
3320,139,84,33,Essex,-4.05,0.1764,0.0,67,61,132,#433D84
3321,139,85,33,Essex,,,,,,,
3322,139,86,33,Essex,-3.95,0.1840,0.0,66,63,133,#423F85
3323,140,32,66,Pembrokeshire,-1.77,0.3496,13.9,47,108,142,#2F6C8E
3324,140,33,66,Pembrokeshire,-1.81,0.3466,13.5,47,107,142,#2F6B8E
3325,140,34,66,Pembrokeshire,-1.67,0.3572,14.9,46,110,142,#2E6E8E
3326,140,35,66,Pembrokeshire,-2.42,0.3002,7.5,53,95,141,#355F8D
3327,140,36,66,Pembrokeshire,,,,,,,
3328,140,39,18,Carmarthenshire,-1.35,0.3815,18.1,44,115,142,#2C738E
3329,140,40,18,Carmarthenshire,-1.77,0.3496,13.9,47,108,142,#2F6C8E
3330,140,41,18,Carmarthenshire,-1.77,0.3496,13.9,47,108,142,#2F6C8E
3331,140,42,37,Glamorgan,-2.6,0.2866,5.7,54,92,141,#365C8D
3332,140,43,37,Glamorgan,-2.47,0.2964,7.0,53,94,141,#355E8D
3333,140,44,37,Glamorgan,-2.88,0.2653,3.0,57,85,140,#39558C
3334,140,45,37,Glamorgan,-2.65,0.2828,5.2,55,91,141,#375B8D
3335,140,46,37,Glamorgan,-2.84,0.2683,3.4,57,86,140,#39568C
3336,140,47,37,Glamorgan,-3.58,0.2121,0.0,63,71,136,#3F4788
3337,140,48,37,Glamorgan,-3.07,0.2509,1.1,59,82,139,#3B528B
3338,140,49,56,Monmouthshire,-3.49,0.2190,0.0,62,73,137,#3E4989
3339,140,50,56,Monmouthshire,-3.21,0.2402,0.0,60,79,138,#3C4F8A
3340,140,51,56,Monmouthshire,-3.58,0.2121,0.0,63,71,136,#3F4788
3341,140,52,56,Monmouthshire,-3.16,0.2440,0.2,60,80,139,#3C508B
3342,140,53,56,Monmouthshire,-3.21,0.2402,0.0,60,79,138,#3C4F8A
3343,140,54,38,Gloucestershire,-3.58,0.2121,0.0,63,71,136,#3F4788
3344,140,55,38,Gloucestershire,-2.98,0.2577,2.0,58,83,139,#3A538B
3345,140,56,38,Gloucestershire,-3.67,0.2053,0.0,64,69,136,#404588
3346,140,57,38,Gloucestershire,-4.23,0.1627,0.0,69,56,130,#453882
3347,140,58,38,Gloucestershire,-3.95,0.1840,0.0,66,63,133,#423F85
3348,140,59,38,Gloucestershire,-3.53,0.2159,0.0,63,72,137,#3F4889
3349,140,60,38,Gloucestershire,-3.16,0.2440,0.2,60,80,139,#3C508B
3350,140,61,38,Gloucestershire,-2.23,0.3147,9.4,51,99,141,#33638D
3351,140,62,64,Oxfordshire,-2.28,0.3109,8.9,51,98,141,#33628D
3352,140,63,64,Oxfordshire,-3.35,0.2296,0.0,62,76,138,#3E4C8A
3353,140,64,64,Oxfordshire,-3.58,0.2121,0.0,63,71,136,#3F4788
3354,140,65,9,Berkshire,-2.98,0.2577,2.0,58,83,139,#3A538B
3355,140,66,64,Oxfordshire,-3.07,0.2509,1.1,59,82,139,#3B528B
3356,140,67,64,Oxfordshire,-2.79,0.2721,3.8,56,88,140,#38588C
3357,140,68,64,Oxfordshire,-2.65,0.2828,5.2,55,91,141,#375B8D
3358,140,69,12,Buckinghamshire,-3.02,0.2547,1.6,58,83,139,#3A538B
3359,140,70,12,Buckinghamshire,-2.88,0.2653,3.0,57,85,140,#39558C
3360,140,71,12,Buckinghamshire,-3.02,0.2547,1.6,58,83,139,#3A538B
3361,140,72,41,Hertfordshire,-2.51,0.2934,6.6,53,94,141,#355E8D
3362,140,73,41,Hertfordshire,-3.91,0.1870,0.0,66,63,133,#423F85
3363,140,74,41,Hertfordshire,-3.21,0.2402,0.0,60,79,138,#3C4F8A
3364,140,75,41,Hertfordshire,-2.98,0.2577,2.0,58,83,139,#3A538B
3365,140,76,41,Hertfordshire,-2.79,0.2721,3.8,56,88,140,#38588C
3366,140,77,33,Essex,-2.98,0.2577,2.0,58,83,139,#3A538B
3367,140,78,33,Essex,-3.35,0.2296,0.0,62,76,138,#3E4C8A
3368,140,79,33,Essex,-3.3,0.2334,0.0,61,77,138,#3D4D8A
3369,140,80,33,Essex,-2.23,0.3147,9.4,51,99,141,#33638D
3370,140,81,33,Essex,-3.02,0.2547,1.6,58,83,139,#3A538B
3371,140,82,33,Essex,-2.6,0.2866,5.7,54,92,141,#365C8D
3372,140,83,33,Essex,-2.98,0.2577,2.0,58,83,139,#3A538B
3373,140,84,33,Essex,-3.16,0.2440,0.2,60,80,139,#3C508B
3374,141,33,66,Pembrokeshire,-1.77,0.3496,13.9,47,108,142,#2F6C8E
3375,141,34,66,Pembrokeshire,-2.42,0.3002,7.5,53,95,141,#355F8D
3376,141,35,66,Pembrokeshire,-1.67,0.3572,14.9,46,110,142,#2E6E8E
3377,141,40,18,Carmarthenshire,-1.81,0.3466,13.5,47,107,142,#2F6B8E
3378,141,41,18,Carmarthenshire,-2.19,0.3177,9.8,50,100,142,#32648E
3379,141,42,37,Glamorgan,-2.74,0.2759,4.3,56,89,140,#38598C
3380,141,43,37,Glamorgan,-2.65,0.2828,5.2,55,91,141,#375B8D
3381,141,44,37,Glamorgan,-2.47,0.2964,7.0,53,94,141,#355E8D
3382,141,45,37,Glamorgan,-3.02,0.2547,1.6,58,83,139,#3A538B
3383,141,46,37,Glamorgan,-3.02,0.2547,1.6,58,83,139,#3A538B
3384,141,47,37,Glamorgan,-2.37,0.3040,8.0,52,96,141,#34608D
3385,141,48,37,Glamorgan,-3.16,0.2440,0.2,60,80,139,#3C508B
3386,141,49,56,Monmouthshire,-3.16,0.2440,0.2,60,80,139,#3C508B
3387,141,50,56,Monmouthshire,-2.65,0.2828,5.2,55,91,141,#375B8D
3388,141,51,56,Monmouthshire,-3.58,0.2121,0.0,63,71,136,#3F4788
3389,141,52,56,Monmouthshire,-3.3,0.2334,0.0,61,77,138,#3D4D8A
3390,141,53,56,Monmouthshire,-3.58,0.2121,0.0,63,71,136,#3F4788
3391,141,54,38,Gloucestershire,-2.65,0.2828,5.2,55,91,141,#375B8D
3392,141,55,38,Gloucestershire,-3.02,0.2547,1.6,58,83,139,#3A538B
3393,141,56,38,Gloucestershire,-3.67,0.2053,0.0,64,69,136,#404588
3394,141,57,38,Gloucestershire,-3.72,0.2015,0.0,65,68,135,#414487
3395,141,58,38,Gloucestershire,-3.67,0.2053,0.0,64,69,136,#404588
3396,141,59,88,Wiltshire,-3.63,0.2083,0.0,64,70,136,#404688
3397,141,60,38,Gloucestershire,-3.3,0.2334,0.0,61,77,138,#3D4D8A
3398,141,61,88,Wiltshire,-2.23,0.3147,9.4,51,99,141,#33638D
3399,141,62,9,Berkshire,-3.02,0.2547,1.6,58,83,139,#3A538B
3400,141,63,9,Berkshire,-2.23,0.3147,9.4,51,99,141,#33638D
3401,141,64,9,Berkshire,-2.37,0.3040,8.0,52,96,141,#34608D
3402,141,65,9,Berkshire,-3.02,0.2547,1.6,58,83,139,#3A538B
3403,141,66,64,Oxfordshire,-2.47,0.2964,7.0,53,94,141,#355E8D
3404,141,67,64,Oxfordshire,-3.3,0.2334,0.0,61,77,138,#3D4D8A
3405,141,68,64,Oxfordshire,-3.91,0.1870,0.0,66,63,133,#423F85
3406,141,69,12,Buckinghamshire,-2.98,0.2577,2.0,58,83,139,#3A538B
3407,141,70,12,Buckinghamshire,-3.02,0.2547,1.6,58,83,139,#3A538B
3408,141,71,12,Buckinghamshire,-2.98,0.2577,2.0,58,83,139,#3A538B
3409,141,72,41,Hertfordshire,-3.21,0.2402,0.0,60,79,138,#3C4F8A
3410,141,73,41,Hertfordshire,-3.21,0.2402,0.0,60,79,138,#3C4F8A
3411,141,74,41,Hertfordshire,-3.07,0.2509,1.1,59,82,139,#3B528B
3412,141,75,54,Middlesex,-2.74,0.2759,4.3,56,89,140,#38598C
3413,141,76,54,Middlesex,-2.74,0.2759,4.3,56,89,140,#38598C
3414,141,77,33,Essex,-3.53,0.2159,0.0,63,72,137,#3F4889
3415,141,78,33,Essex,-3.4,0.2258,0.0,62,74,137,#3E4A89
3416,141,79,33,Essex,-3.91,0.1870,0.0,66,63,133,#423F85
3417,141,80,33,Essex,-3.4,0.2258,0.0,62,74,137,#3E4A89
3418,141,81,33,Essex,-3.72,0.2015,0.0,65,68,135,#414487
3419,141,82,33,Essex,-2.79,0.2721,3.8,56,88,140,#38588C
3420,141,83,33,Essex,-3.16,0.2440,0.2,60,80,139,#3C508B
3421,141,84,33,Essex,-2.65,0.2828,5.2,55,91,141,#375B8D
3422,142,40,37,Glamorgan,-2.6,0.2866,5.7,54,92,141,#365C8D
3423,142,41,37,Glamorgan,-2.74,0.2759,4.3,56,89,140,#38598C
3424,142,42,37,Glamorgan,,,,,,,
3425,142,44,37,Glamorgan,-3.02,0.2547,1.6,58,83,139,#3A538B
3426,142,45,37,Glamorgan,-2.23,0.3147,9.4,51,99,141,#33638D
3427,142,46,37,Glamorgan,-2.79,0.2721,3.8,56,88,140,#38588C
3428,142,47,37,Glamorgan,-2.65,0.2828,5.2,55,91,141,#375B8D
3429,142,48,37,Glamorgan,-3.4,0.2258,0.0,62,74,137,#3E4A89
3430,142,49,56,Monmouthshire,-3.67,0.2053,0.0,64,69,136,#404588
3431,142,50,56,Monmouthshire,-4.05,0.1764,0.0,67,61,132,#433D84
3432,142,51,56,Monmouthshire,-2.79,0.2721,3.8,56,88,140,#38588C
3433,142,52,56,Monmouthshire,-3.3,0.2334,0.0,61,77,138,#3D4D8A
3434,142,53,56,Monmouthshire,-3.49,0.2190,0.0,62,73,137,#3E4989
3435,142,54,38,Gloucestershire,-3.16,0.2440,0.2,60,80,139,#3C508B
3436,142,55,38,Gloucestershire,-3.53,0.2159,0.0,63,72,137,#3F4889
3437,142,56,38,Gloucestershire,-3.91,0.1870,0.0,66,63,133,#423F85
3438,142,57,38,Gloucestershire,-3.49,0.2190,0.0,62,73,137,#3E4989
3439,142,58,88,Wiltshire,-3.63,0.2083,0.0,64,70,136,#404688
3440,142,59,88,Wiltshire,-3.53,0.2159,0.0,63,72,137,#3F4889
3441,142,60,88,Wiltshire,-3.3,0.2334,0.0,61,77,138,#3D4D8A
3442,142,61,88,Wiltshire,-3.02,0.2547,1.6,58,83,139,#3A538B
3443,142,62,9,Berkshire,-3.02,0.2547,1.6,58,83,139,#3A538B
3444,142,63,9,Berkshire,-2.28,0.3109,8.9,51,98,141,#33628D
3445,142,64,9,Berkshire,-2.47,0.2964,7.0,53,94,141,#355E8D
